x,y,z
41759.57849876153,-3452.9746568712544,-5658.419824335581
40342.964212896,12220.79256852516,-4671.383533321777
33271.52931694896,26208.565461426057,-3015.477323974149
21552.50721617799,36597.807623359186,-902.9888166884671
6827.828289026893,41977.066553018914,1389.4066966216674
-8845.30549637847,41643.995284417986,3554.428585453913
-23307.055066029647,35711.84656383279,5298.11707053158
-34626.67777277809,25057.995357162006,6383.29648357423
-41351.49682751332,11144.895502762818,6659.8760995929315
-42634.348891122725,-4201.929969579729,6078.143159712305
-38282.08888605116,-18992.322129445347,4691.749241495983
-28779.116872243783,-31253.755869850098,2656.46456959657
-15296.526022698188,-39241.252610577154,223.9365932678338
365.6583437695608,-41702.01027949781,-2278.4542871372823
15977.27306174587,-38152.52316363409,-4490.534728591656
29238.312907889005,-29048.45594586923,-6082.252153790283
38208.76468477904,-15737.35198271243,-6817.236018847547
41647.11571272043,-191.2033163921933,-6592.266461417005
39160.706367451014,15360.042862738866,-5443.717619643249
31185.82043620366,28768.56015644519,-3529.8758177392765
18875.61812682878,38232.77820518987,-1103.7757716335739
3940.41185128532,42503.114620645196,1517.3540517298766
-11566.761583440375,41042.64589955725,3988.4552081872544
-25534.303204642223,34107.91348236264,5981.398831957329
-36104.28123615849,22697.10409053018,7231.441105549606
-41922.298405405556,8367.00551421592,7571.931095881087
-42266.68971017917,-7005.025511208435,6949.903341945144
-37079.44464814587,-21438.153610545167,5427.106544047036
-26959.647014139966,-33029.5992128007,3175.4486580089056
-13147.063389094497,-40141.70464873355,469.1514236889775
2537.815272369529,-41634.31476960414,-2333.7646373649914
17872.385010143313,-37123.33321552619,-4832.6178728136765
30573.759445276846,-27161.84965492551,-6651.10455267984
38737.92468263456,-13210.491301040833,-7513.116090143607
41209.21902733952,2639.020958496203,-7296.567194477231
37740.30922310372,18075.7197681539,-6045.260403834101
28941.14718673632,30952.800718858096,-3945.298309853171
16111.44323158287,39560.471659678034,-1286.1843875828567
1037.4737288316355,42801.0138156806,1579.4995590901924
-14231.403885261887,40302.84590933043,4276.792910381428
-27645.13854434363,32466.870010576306,6453.468751850328
-37438.58547527081,20404.03229335627,7826.92988617168
-42369.10467714846,5749.560587321957,8220.951136198206
-41841.180244767376,-9585.421279901595,7582.550205490267
-35921.88124710506,-23643.60069512313,5980.883305858114
-25308.023715675743,-34601.13832534845,3598.731302685672
-11286.392260668112,-40931.219984283234,722.2279610941894
4328.314415738489,-41600.84298705347,-2275.7916751533694
19347.49109491325,-36304.49189658703,-4971.922944727263
31519.062144709973,-25653.92375735959,-6957.255053625418
38963.28223307115,-11180.966485621344,-7920.735101637829
40576.806811371425,4926.660903539287,-7718.243866998961
36222.823979476285,20271.781732677497,-6395.220011797441
26667.550965902934,32684.857408339492,-4161.331593396518
13360.075635356463,40522.62117497723,-1339.8835550046
-1823.0891499215368,42825.03706418081,1684.5783351246223
-16825.484928757476,39383.80329674591,4513.859542870281
-29661.385179481265,30746.618639279757,6782.217650764859
-38672.01913303915,18132.31746250543,8201.636352266778
-42739.29138943258,3240.7052221357153,8597.580310767002
-41395.47074253716,-12000.318687589479,7924.7809667731135
-34824.14353323945,-25669.216310272273,6263.5642060281725
-23805.129584942653,-36026.31239026793,3806.891489439739
-9656.07946479005,-41655.190521592594,847.0623084345118
5831.641591309168,-41624.00954679415,-2239.9521590638187
20522.02932390261,-35690.90522254663,-5024.783076584678
32204.88711819263,-24496.6676455134,-7083.188939788522
39016.335182818606,-9607.407664142036,-8081.103637266604
39873.6402923953,6716.945743246395,-7856.041574990253
34716.5874469643,21989.093453232716,-6454.304750515527
24449.94010556542,33993.049608573325,-4107.810498507595
10677.820552287012,41127.724743485436,-1173.213177763499
-4615.419799945368,42558.45947561308,1934.8940712359245
-19350.40786382607,38241.444067065415,4800.802847725796
-31602.29749212007,28876.59804889047,7055.679278410742
-39827.57178436344,15790.289345845635,8419.682104708081
-43043.64885819136,735.9926355225107,8733.410078830435
-40914.58664183071,-14356.229768981277,7970.101348856902
-33734.99522606465,-27611.24593373709,6228.240073647748
-22358.480751824394,-37376.48053786769,3714.3840167463627
-8124.748032613137,-42343.67976787866,726.4138768674593
7205.723795728816,-41678.92936254862,-2362.2180446121247
21558.70758999867,-35198.294916260544,-5127.920773507281
32776.04405545788,-23557.772239585804,-7147.71546960559
39008.29123046744,-8332.96615445858,-8080.66506960347
39174.66285677133,8165.04337018532,-7757.289956830657
33263.89182031798,23359.860702337493,-6230.612696777007
22305.711907310808,34971.90383531326,-3758.482491670573
8065.556835667565,41424.84728787282,-733.1340432664001
-7347.404659222191,42003.97590873012,2401.563680508466
-21816.577720052697,36836.30479602018,5217.925158458279
-33474.375805314376,26782.81631789884,7354.472423719401
-40899.4094996395,13279.67593624365,8553.156156095618
-43254.3316587345,-1874.1085068354096,8683.494212912463
-40340.13620245948,-16759.293739682755,7748.826560719633
-32560.675342136903,-29556.818128540937,5874.256987481801
-20839.307391035778,-38703.87313688234,3285.7237262463414
-6535.836481867687,-42998.758037477026,289.93754392221126
8619.429467203227,-41705.45329371538,-2742.3122939696286
22615.675591751227,-34701.578414436415,-5398.709105258058
33354.710970006534,-22659.563487571777,-7269.528539086008
39010.038015502,-7155.353533049503,-8023.413662219452
38499.57373493478,9464.995116439837,-7499.97460315213
31847.075477467464,24543.342800932875,-5771.60228468537
20198.648440160814,35731.00758818469,-3131.243589224885
5486.0587727065395,41469.985063624874,-12.088115123526222
-10044.596452951326,41169.03004320734,3112.519781964661
-24231.74351372928,35137.014044944866,5808.745488169813
-35265.898269699974,24406.274393270927,7733.095865522492
-41855.13739318715,10524.953624133788,8662.26381693663
-43316.205497209165,-4669.539383749889,8507.40280690235
-39591.85646804485,-19280.845452228215,7312.5101081365765
-31195.864899865137,-31555.492014242154,5237.484034391258
-19120.8195713229,-40024.09002040618,2533.975707719892
-4749.4167692096635,-43591.91886301667,-477.30519608601685
10212.437736045144,-41623.951188268584,-3424.823713238319
23813.993142851232,-34069.47974898923,-5907.805547831866
34023.17974463127,-21630.055304664507,-7536.1167451287
39052.276616298324,-5886.0867535294165,-8001.125047891163
37830.12700361707,10791.210865708174,-7168.4083549920415
30416.68391935573,25675.657675854098,-5146.416681166485
18071.471301084468,36357.363379484945,-2276.76176220038
2894.743877199204,41303.0302813626,958.1127848709807
-12726.577748827818,40056.791792460586,4054.3309048956366
-26587.554278011485,33122.74571870833,6577.971522809614
-36943.96612297954,21713.510954160345,8214.031800915798
-42642.43655923835,7488.501655270164,8785.655922006634
-43161.25698551052,-7684.358865833588,8256.277083446394
-38588.374281319935,-21943.291990426875,6718.982938379776
-29548.639106032395,-33609.947514408406,4375.117285460258
-17105.092927681457,-41313.41494602864,1507.6562037210392
-2668.257672562749,-44068.8364859445,-1543.2819531575697
12072.65002221278,-41348.08752408102,-4400.549608501014
25221.549551097763,-33185.86360791145,-6672.099360613349
34817.81583178833,-20331.94198943324,-7989.164277465687
39132.58599000428,-4383.7820836451065,-8074.314071389015
37129.77497588821,12266.716700408248,-6833.418159473191
28919.85746523339,26844.9599424216,-4427.879005933484
15877.193785486632,36900.39595915824,-1263.2026550431724
267.64729342842475,40942.78039350869,2119.0325064768917
-15387.459078012467,38668.52878553283,5182.7104787406715
-28850.60474273767,30789.920139182923,7499.492359363025
-38455.750027587,18703.84277727131,8792.456677809723
-43198.0053187537,4176.4513068125925,8940.933069694647
-42722.33162375784,-10903.721553264586,7968.5826602891
-37263.3524753212,-24720.586762781284,6023.501079511751
-27556.840402984468,-35680.31673274761,3353.004868272161
-14737.859697759082,-42516.66232968026,275.65164613175284
-249.4872193896481,-44359.56822173498,-2844.480575583407
14228.3033644668,-40796.10818461215,-5619.843137243542
26849.17198960706,-31961.54467640043,-7663.277435679778
35730.3430201577,-18674.874227738394,-8626.699404503024
39223.47788355475,-2566.961741247069,-8268.174402228193
36359.797593934054,13953.49586216996,-6544.004395694116
27321.49400881456,28087.1949686101,-3681.86666990564
13600.930979381374,37374.850426275094,-164.59558709217606
-2381.2444362638744,40395.21144712356,3397.8046274200296
-17985.71206076965,37014.560006809166,6434.725702845721
-30960.691920677935,28161.741547974256,8527.832287552283
-39733.652657326995,15415.096568687764,9445.664037597302
-43457.10857783185,639.2651397014524,9130.801826328283
-41944.46112768467,-14268.153585765145,7672.070236597883
-35575.82632821369,-27546.818717515514,5275.948306756762
-25195.87280708725,-37695.86527097906,2238.16613980307
-12012.33343262544,-43560.39371207776,-1084.4632219496216
2495.699334501134,-44391.57535131635,-4300.6448197280815
16652.08997623633,-39901.412202917294,-7008.689609486209
28657.910845556828,-30341.1440784483,-8823.038382344352
36716.04807327638,-16618.55330309525,-9414.808922847391
39282.957481013975,-412.1475278420189,-8579.449957065854
35489.98174485384,15857.506487678107,-6328.849108031098
25615.459421386775,29396.762038090626,-2964.578968310604
11268.213835661532,37775.820025426125,945.2306001996885
-4996.6455512305365,39670.594476714,4715.608906539002
-20447.279030400627,35130.049222621026,7738.912338877569
-32839.29574002841,25298.48331939455,9608.58149180666
-40707.455314821695,11927.859083482705,10142.659635732984
-43366.230935721615,-3031.2426806586645,9350.418468920985
-40796.149352836255,-17682.162011223852,7388.10484984445
-33518.16199164932,-30328.913514477943,4521.531501087289
-22482.502425918974,-39570.26713240256,1095.6541019656734
-8968.119350680156,-44368.84148460382,-2493.3701700588076
5508.056072312938,-44104.50249401087,-5825.172013707367
19271.410793624003,-38624.20230036826,-8481.714279806372
30571.627274079703,-28309.48011700961,-10077.186629356675
37707.91130604889,-14172.781289589653,-10301.107022928218
39265.72373623949,2050.9621843894383,-8986.79931396241
34508.37118956797,17940.144660196558,-6202.750575394661
23829.541374241006,30742.01697982204,-2324.5723567749137
8944.647472889132,38096.589641218554,1994.1837377228585
-7488.461004937715,38801.48093234575,5992.03794191079
-22677.189311769216,33088.13869137853,9021.273814274828
-34404.181468829825,22306.091000291657,10685.065683323635
-41318.85528721836,8365.989709658124,10850.113115830933
-42896.496990651336,-6706.658176998042,9592.194605728631
-39278.757261605104,-21024.33445038608,7134.415437794258
-31121.10822019391,-32960.11053700663,3801.3309584171666
-19474.0524225178,-41216.59178103434,-13.452292056912484
-5685.156540999564,-44879.05069559424,-3874.5033515047053
8691.684847744731,-43462.98056165999,-7332.014330096156
21984.100088610092,-36960.24535353421,-9951.132692081474
32495.074553432198,-25894.347018071174,-11345.782647876811
38633.58852403761,-11392.75574245238,-11224.586283927545
39136.92014065392,4751.757981391707,-9458.870757030632
33426.96905157994,20135.647535032225,-6171.104525114877
22022.552694891398,32083.84255676475,-1803.7058501621927
6724.041116098495,38346.86558522243,2913.98807456342
-9750.157151628455,37854.23273677429,7148.436893569144
-24580.69090777246,31006.56748452861,10208.903397636857
-35590.06306627731,19334.24405666491,11701.113365361243
-41539.587248946365,4890.234670431309,11534.1129278939
-42056.44303331647,-10233.793285931282,9845.90201860969
-37434.13832479487,-24161.579202324443,6923.898007319878
-28454.99281158478,-35335.41570979638,3149.6925702665894
-16264.156451429128,-42562.56715172922,-1035.7289468856238
-2273.785163930872,-45054.17444784559,-5158.743794986608
11928.276717165034,-42467.34298910198,-8741.144087312283
24675.859332782416,-34946.853937457956,-11332.662390770474
34333.08127997105,-23166.397127404245,-12549.116521467286
39432.58368229658,-8372.136059340952,-12120.553212806288
38883.56640964222,7592.947041334514,-9956.830555614635
32283.275609079683,22366.7800949148,-6229.1068747116915
20274.70054251524,33392.52504756834,-1432.7172458225336
4710.13679905203,38560.31843530404,3645.6562951885544
-11681.11237833951,36931.1118356285,8112.749697208511
-26085.656664384125,29040.55333746501,11232.406801511992
-36367.81226212258,16565.60245416143,12600.962455374187
-41385.45832525991,1683.5561339898595,12157.52069587669
-40900.59509571054,-13449.887782648811,10094.202929413152
-35346.76956388109,-26964.318401510158,6758.654460730429
-25625.80720321401,-37365.29330808762,2587.406557992143
-12972.847114677843,-43561.618100993575,-1932.6357686802085
1139.7965797078432,-44890.98001928755,-6291.462008905235
15095.237141523055,-41156.06530093927,-9984.925921595184
27239.91972996167,-32659.78027045401,-12550.6964660403
36008.491641609435,-20229.442835988753,-13610.797057618649
40069.839940679776,-5226.814805972794,-12920.851585459957
38518.16682886482,10469.001525671185,-10430.373464353928
31132.63750223855,24564.7214713711,-6352.784446535323
18667.946073375086,34655.23476083885,-1218.7377977152482
2989.5207038419667,38792.13194568941,4153.231609814845
-13214.250297655577,36152.14786819391,8830.085685581806
-27164.840204873588,27357.810780361244,12031.40220752018
-36759.42713197912,14187.324049731891,13329.380240716335
-40923.77374148655,-1075.9979009513881,12675.652431871087
-39529.68698768838,-16206.612322577339,10304.968258300867
-33137.23022750295,-29325.53734211338,6620.0309597840605
-22762.85070648284,-38988.7080333025,2110.5323148234693
-9729.614906503157,-44199.18649409496,-2691.9291496963824
4433.314409131179,-44419.26206235928,-7243.251131110665
18085.87904756639,-39598.35643225606,-11017.230548012336
29595.075629103234,-30199.0416186968,-13544.883509435589
37475.09438251653,-17200.565969527368,-14460.80884823207
40539.626050515624,-2071.8284704243397,-13552.097123895377
38072.06018566935,13289.012811546818,-10810.138319511208
30029.150151964222,26681.673789144726,-6485.024411273648
17258.649608467866,35876.98484287568,-1125.5920897077094
1601.5130025382578,39100.32468790291,4445.622441271817
-14341.088868782368,35621.51230757928,9281.997266603825
-27850.62875125577,26094.911260043107,12567.235860009969
-36841.07634073394,12346.24153225475,13836.733479220038
-40266.75878133272,-3254.834032286246,13034.761184429515
-38076.984184691544,-18400.80509086927,10424.772202270582
-30943.671181399543,-31181.098257841346,6458.674991347421
-19997.06486114917,-40182.452437868225,1678.342165525302
-6650.515476639963,-44491.34154472866,-3340.6595899217746
7510.2685076240505,-43690.585227473086,-8022.765152657373
20827.514034654432,-37874.853559876574,-11825.096523378865
31697.0516990285,-27663.930064212364,-14279.552433140581
38719.84495651701,-14182.494255968397,-15041.646880712806
40857.088413965954,1004.8795438631091,-13937.348779471056
37576.41201149533,15996.22979167023,-11003.721286611293
28999.546376460814,28699.4138826218,-6524.899241929261
16048.445935662427,37072.87331489027,-1055.7924238192672
512.8697920598811,39519.21196674596,4600.274803225739
-15127.466016091123,35383.706294479394,9511.766285057416
-28236.67101588042,25303.837189530746,12844.776781971339
-36730.52781999604,11096.261542105483,14094.285643856783
-39548.79218987509,-4807.850662518393,13180.523687386421
-36679.82500853119,-20006.107853622387,10381.437065934639
-28892.11708162468,-32527.262876825363,6192.618969600178
-17432.65573647016,-40964.74665276277,1207.9297542839486
-3813.5299785002844,-44475.53889935214,-3953.0899809552993
10318.85325303545,-42758.438310848265,-8686.499517829061
23292.495897855188,-36050.554336312416,-12439.756294495055
33539.625812201324,-25122.884193841976,-14755.30435354161
39752.968154446935,-11235.379947374622,-15319.782984474723
41038.3392487042,3963.787498794987,-14006.746158426262
37035.96272766436,18578.307887164978,-10904.67911103944
28016.568429835195,30626.939013523053,-6333.589078983901
14963.26308883466,38253.49614977202,-850.7987274769498
-395.06780080267345,40035.98471797402,4772.279735919505
-15716.415469382926,35390.41823036733,9643.249886185848
-28467.36973221953,24910.067829215604,12936.661734951154
-36562.14489330821,10354.637198551434,14118.500912411102
-38890.74259889327,-5815.227089469263,13079.327511487942
-35440.6253353746,-21096.88739110108,10101.722003772282
-27059.94122690367,-33430.742764003255,5721.222671362046
-15117.62989005938,-41392.1246668803,584.5721069599949
-1238.4466220919476,-44196.697201366005,-4644.175698487597
12861.92618135691,-41656.69831839544,-9336.674404475454
25498.001588988885,-34149.72852033953,-12939.546064440694
35144.76115025623,-22590.243298691745,-15017.553973145088
40590.13704863508,-8360.642158822422,-15300.284750380997
41078.624142082954,6818.910458556835,-13718.64994400857
36409.06846516756,21060.701183641184,-10420.21609014566
26987.003102314935,32485.78178777967,-5767.242549992974
13853.274086321871,39409.52718448671,-324.8495186704299
-1315.6280626277148,40580.3397742943,5167.193900266542
-16311.412932643032,35495.48022092744,9868.49935065971
-28717.24120302802,24707.69838584826,12988.469857762006
-36460.24725905107,9894.881427146769,13989.970776116388
-38367.08110089005,-6488.099879277452,12745.212871813248
-34393.11905406328,-21848.17270210991,9542.348245298797
-25447.9483812685,-34021.702861052516,4957.668864885046
-13026.636232541932,-41547.444647854645,-306.5150469508826
1118.4567289306046,-43692.910531564456,-5541.138769308223
15191.558906034621,-40385.77446526943,-10098.657962651101
27492.79465485463,-32145.328126751472,-13435.673839648942
36545.56659379903,-20021.998193182342,-15152.886913668144
41236.310666984755,-5506.149670850607,-15035.747934052722
40942.41106941827,9622.132135237902,-13082.828420949563
35609.16519385019,23483.373632101982,-9509.596662244227
25768.2189946787,34286.11729555726,-4730.271158265547
12524.455434787995,40497.47743079077,670.2327856146642
-2475.2067804375765,41030.115076409704,5972.826551121184
-17134.516178501126,35483.596618482385,10388.749290697948
-29158.31402159878,24403.198802977004,13180.936279415011
-36516.61335351598,9392.205525145151,13841.090837079977
-37990.139938149296,-7127.474118082657,12250.305096829554
-33492.47045783562,-22500.057336160604,8717.543495525792
-23978.854547363673,-34464.422273922755,3867.9647304836035
-11069.517487209816,-41519.160784250984,-1535.2404464837755
3346.211839952597,-42985.40860953342,-6737.663894377005
17384.709480456222,-38914.02140332913,-11079.07662513326
29332.32146760865,-29970.76385350692,-14038.426293104401
37767.14471683203,-17336.154079334952,-15266.879224526569
41678.25689357129,-2593.183293360442,-14618.614058186493
40572.48028710306,12432.346764037482,-12169.679575785976
34533.24043336736,25870.74759175856,-8212.03249029737
24215.53400264347,36004.39674534594,-3222.616065756154
10801.226139975304,41433.41674316825,2179.169810311885
-4062.3575477201466,41229.91506922356,7278.654304284436
-18359.47991807593,35121.291193968864,11329.057115133477
-29912.81367935948,23695.050203082064,13654.89827253083
-36771.18953384644,8515.352472847826,13804.387148688917
-37715.80135817581,-8039.101475621936,11701.541748360612
-32637.5351535471,-23289.63297738224,7701.745133524184
-22530.46829663978,-34910.419683199594,2493.929822114743
-9131.116032370404,-41377.43107740274,-3090.2590980651644
5537.019219124199,-42077.65240444995,-8250.679461400341
19504.021831872557,-37196.82996805191,-12321.365460947316
31048.067433935048,-27553.308139054643,-14815.843141080077
38809.97131096145,-14452.951987182954,-15449.195041961819
41886.62537037803,443.95042578094944,-14155.367231900016
39913.010773902446,15282.893179041488,-11095.5803562236
33105.40871047976,28211.31217806043,-6644.798202323802
