x,y,z
2235.2901708423487,4882.884012328192,-4957.372172343635
1468.4002507543694,4875.265475911517,-5253.348504495385
682.7529354901394,4806.152205989655,-5483.154821875952
-111.72224102309241,4676.579986874484,-5644.080995435293
-905.0418052173004,4488.33694891311,-5734.2962793586785
-1687.293603897394,4243.933782655904,-5752.863479468679
-2448.759125216149,3946.565473590515,-5699.741799276398
-3180.0314573421224,3600.0652607914167,-5575.778639625812
-3872.127583245251,3208.8515856937242,-5382.690751555386
-4516.593839461519,2777.86884346187,-5123.035248889041
-5105.603497888644,2312.522780293658,-4800.171076224217
-5632.045563632149,1818.6114016063095,-4418.211607152841
-6089.604012286364,1302.2522631669995,-3981.9691079358013
-6472.826815293475,769.8070167090361,-3496.8918510599665
-6777.184226484005,227.80407530928846,-2968.9947051197
-6999.11591753681,-317.1397510796915,-2404.78405525138
-7136.066658670444,-858.3978169944601,-1811.1779306560202
-7186.510349609342,-1389.4115872892298,-1195.4222344381506
-7149.962303409612,-1903.7671794400724,-565.0039805250269
-7026.979780140532,-2395.2697389008135,72.43754942200087
-6819.150865822313,-2858.0149118485924,709.2008102843783
-6529.071879254964,-3286.4567082661843,1337.6122396827848
-6160.313581360027,-3675.471078675846,1950.1158265899642
-5717.376555467186,-4020.4145624543394,2539.361086982483
-5205.636216044156,-4317.17740113082,3098.288538193461
-4631.2779995869005,-4562.230551704884,3620.2117752021472
-4001.223386463437,-4752.666081285469,4098.895269666185
-3323.0474970865807,-4886.230474413633,4528.627034817367
-2604.889105639137,-4961.350445303513,4904.285332504192
-1855.3540081980793,-4977.150911850162,5221.398638785504
-1083.4127752325494,-4933.464860572537,5476.198134023249
-298.29400897925314,-4830.834916358381,5665.662048822706
490.62569440114567,-4670.506517922678,5787.551269805736
1273.9338053997562,-4454.41269588693,5840.435695269138
2042.2946124494217,-4185.150555975663,5823.710933526612
2786.5612889101303,-3865.9496751844604,5737.605045778573
3497.8858738257877,-3500.6327296137124,5583.175157367351
4167.8257601391915,-3093.568786549248,5362.293895894886
4788.44530045034,-2649.6198017498086,5077.625750974319
5352.411181190166,-2174.0809702759193,4732.593595181446
5853.080282674659,-1672.6156792487327,4331.335752067749
6284.578831671139,-1151.1859002054798,3878.6541394702226
6641.871768264185,-615.9789374461179,3379.9541564339124
6920.82138621178,-73.33151184609895,2841.1771122581645
7118.234459939543,470.3477941423996,2268.7261128035816
7231.89724836104,1008.6566753925819,1669.3864245765099
7260.597950297052,1535.2767639698125,1050.2414201584663
7204.136378381698,2044.049757228017,418.5852727612008
7063.320823177981,2529.0509924943035,-218.16638805172425
6839.9522713111655,2984.659496081832,-852.5666301447842
6536.79633549195,3405.623601074831,-1477.2269554235977
6157.54343810194,3787.121312006629,-2084.90541968299
5706.757953280148,4124.814688953666,-2668.591984173069
5189.817166583556,4414.897631476681,-3221.590015252715
4612.841038261787,4654.13655661706,-3737.5929342212426
3982.6138607983066,4839.903582029117,-4210.7551177410805
3306.4989886356525,4970.201948846051,-4635.756262443292
2592.3478717466096,5043.68353519027,-5007.858545196778
1848.404660766672,5059.658427069562,-5322.956034871711
1083.2076634256541,5018.09662385178,-5577.615938896581
305.4889205256038,4919.622054768176,-5769.111391328348
-475.926858143309,4765.499175946516,-5895.445611654442
-1252.222803817726,4557.612499145277,-5955.367379739543
-2014.6887106763784,4298.4394714691125,-5948.377877792643
-2754.8171059215983,3991.0171878732726,-5874.729053065496
-3464.395585027066,3638.9034641618864,-5735.413742069076
-4135.594513591731,3246.1328353989934,-5532.147875247335
-4761.049287836282,2817.168075213688,-5267.345153685184
-5333.936435417035,2356.8478473414316,-4944.084644080516
-5848.04292943703,1870.3311138452686,-4566.07179018263
-6297.828178350496,1363.0389284190258,-4137.59337937149
-6678.478238231735,840.5942406195048,-3663.4670333217364
-6985.951880701468,308.7603329683566,-3148.985821559265
-7217.018226487799,-226.62149873029773,-2599.858613342888
-7369.285730239719,-759.6944232213666,-2022.1467993740082
-7441.22237704843,-1284.6481259030106,-1422.1980269387764
-7432.167015995389,-1795.7798681212557,-806.5775977834346
-7342.331825909246,-2287.5540039973084,-181.99818495422176
-7172.795971496854,-2754.6594245963383,444.75147341863396
-6925.490568373631,-3192.06441834483,1066.8782442674587
-6603.175142990213,-3595.0684593421643,1677.6559749227313
-6209.405829656022,-3959.3504567164036,2270.495918285038
-5748.495612897861,-4281.013023865416,2839.015556970364
-5225.466985524313,-4556.622354000385,3377.105183865776
-4645.997453614465,-4783.243316461763,3878.9916059150073
-4016.3583888089156,-4958.469425038889,4339.298354456078
-3343.347787942317,-5080.447363868292,4753.1018028201015
-2634.217566991756,-5147.895799775199,5115.982617104869
-1896.5960790516408,-5160.118256893797,5424.0719973200075
-1138.406605225122,-5117.009877850331,5674.092200567763
-367.78262737702175,-5019.057955864254,5863.390885959206
407.01925821421287,-4867.3361797937805,5989.968870090957
1177.707880041466,-4663.492600088352,6052.500942069573
1936.046539562489,-4409.731394144802,6050.349456582275
2673.9415965207772,-4108.788578397562,5983.570494772071
3383.5296026891147,-3763.901891240938,5852.912467902115
4057.261991740641,-3378.7751433757912,5659.807124168918
4687.986341736212,-2957.537405401916,5406.353010201227
5269.02325333385,-2504.6974757557446,5095.291537112644
5794.237925141677,-2025.094136971339,4729.975893903282
6258.105564309868,-1523.8427715681253,4314.333149377545
6655.76984207999,-1006.2789630970634,3852.819977171116
6983.093686032653,-477.8997529061551,3350.372525028984
7236.701803989489,55.69673913087348,2812.3510356600423
7414.014439898423,588.8725983284218,2244.479896374559
7513.271983070183,1116.0115575530017,1652.783859865294
7533.55018002768,1631.5798520920885,1043.521229796692
7474.765823064055,2130.185752060384,423.1148411463312
7337.672929402914,2606.6370615884152,-201.91830813153982
7123.849548189538,3055.9959090335356,-825.0379103854493
6835.675463084781,3473.6301987126553,-1439.7508262089284
6476.301178349341,3855.2611512142284,-2039.6803467000655
6049.608682129457,4197.00642121298,-2618.633431669253
5560.164587727959,4495.418355262525,-3170.6651608973298
5013.166332536957,4747.5170241882515,-3690.139690547394
4414.3821923015275,4950.817745378407,-4171.787072404069
3770.085923832516,5103.352889346728,-4610.755366237339
3086.986890627263,5203.6878426670555,-5002.657552210068
2372.1565567080083,5250.931079936466,-5343.612834430464
1632.9522427082125,5244.738367622555,-5630.282007336421
876.9390404366566,5185.3111949662625,-5859.896642312784
111.81076696694663,5073.389589894178,-6030.281933157132
-654.6891855059674,4910.2395342097025,-6139.873116309329
-1414.846281247554,4697.635246510084,-6187.725459937659
-2161.051775213018,4437.8366414505335,-6173.517881584575
-2885.8774192693754,4133.562313935976,-6097.550321071838
-3582.147264708233,3787.9584257599904,-5960.735051878124
-4243.005941805175,3404.5638947513644,-5764.582163653211
-4861.982858441946,2987.2723073156426,-5511.179497842414
-5433.051817971124,2540.2909828628844,-5203.167350639213
-5950.68561941165,2068.0976301847577,-4843.708296367512
-6409.905260443817,1575.3950354391384,-4436.452506738233
-6806.323421876891,1067.0642221761864,-3985.4989655097766
-7136.18196977119,548.1165201797223,-3495.3529965786065
-7396.383260839253,23.64497235750639,-2970.8805341679576
-7584.515093240162,-501.22449753121305,-2417.259578538902
-7698.869188683194,-1021.3817447964756,-1839.9292845750936
-7738.453141585466,-1531.7804898081904,-1244.5371385191547
-7702.995815593608,-2027.4854409862405,-636.8846808914673
-7592.94620794531,-2503.718077743797,-22.872235204294157
-7409.465850672175,-2955.900730729301,591.5568958426745
-7154.414850597372,-3379.698609460705,1200.4723071541966
-6830.331719625601,-3771.0594442145625,1798.0119818556798
-6440.407180500461,-4126.250423469561,2378.436940459192
-5988.452178546865,-4441.892126598063,2936.184597289977
-5478.8603696395885,-4714.989170378154,3465.920379686078
-4916.56539430213,-4942.957306985892,3962.5871725586685
-4306.993293861374,-5123.646737052702,4421.452163633894
-3656.010460227325,-5255.361422058425,4838.150675285079
-2969.867558099219,-5336.874212666858,5208.7265887921285
-2255.1398941932857,-5367.437636220475,5529.668984486867
-1518.6647497493695,-5346.790221943595,5797.944646974684
-767.4762287972267,-5275.158278786141,6011.026113775788
-8.738207911369386,-5153.253077337313,6166.914976202936
750.3239951023506,-4982.26343293937,6264.160183396493
1502.492592133356,-4763.84372649995,6301.871138023495
2240.6262728971483,-4500.097449098988,6279.725423198212
2957.728455216283,-4193.55640115484,6197.971048636148
3647.014155613806,-3847.1557252021253,6057.423159173463
4301.9748017346565,-3464.205000459424,5859.455208939819
4916.440316785398,-3048.355670955053,5605.984660117565
5484.637828712387,-2603.5651277984452,5299.4533326386845
6001.246383275339,-2134.057804806422,4942.8025879332035
6461.447080678949,-1644.2836877004067,4539.443595058246
6860.968102191456,-1138.874669847141,4093.222985364149
7196.124147862008,-622.5992162424525,3608.3842580062164
7463.849874136681,-100.31582089048482,3089.5253536214477
7661.726984697213,423.0742428034091,2541.552856480942
7788.004711352993,942.6743687214258,1969.6333309674872
7841.613495735161,1453.639751634191,1379.1423279526432
7822.171770867044,1951.2237029669384,775.6116252937937
7729.985823710537,2430.822657899918,164.67528264216674
7566.042803861442,2888.019403028731,-447.9848998151307
7331.9970293375845,3318.62408215516,-1056.6939288724443
7030.149812498337,3718.7125692967916,-1655.8375913323239
6663.423112306567,4084.661839345925,-2239.915288204631
6235.327376661716,4413.182006580061,-2803.591190480157
5749.924008857636,4701.344751393259,-3341.74320897169
5211.782936883431,4946.607901540457,-3849.5093079331523
4625.935813526336,5146.835987170636,-4322.330736019133
3997.8254073959233,5300.316639009525,-4755.99179532296
3333.251770785533,5405.772749185158,-5146.655818996321
2638.3157891651003,5462.370366123335,-5490.897082627171
1919.360720902592,5469.722338016115,-5785.728424618056
1182.9123401386555,5427.887769226776,-6028.624408786966
435.6182833632307,5337.367390171359,-6217.539910653665
-315.81281158504595,5199.094982921381,-6350.92406351594
-1064.6718083106746,5014.425035722408,-6427.729546603685
-1804.3086757956462,4785.116829903031,-6447.417243855644
-2528.190683655761,4513.315189002939,-6409.956345684217
-3229.958712262088,4201.528137689941,-6315.820000609954
-3903.481238068979,3852.6017401633417,-6165.976664782188
-4542.905591039393,3469.692394698241,-5961.877320273368
-5142.706121642665,3056.2368769392056,-5705.4387682835
-5697.728951720475,2615.9204256758535,-5399.023219385761
-6203.233024430571,2152.643172388069,-5045.414428267833
-6654.927204798446,1670.4852143824705,-4647.790633117795
-7049.0032203488545,1173.6706317598153,-4209.694575398707
-7382.16426762219,666.5307452288968,-3735.0008863501835
-7651.649142360427,153.46690700894288,-3227.8811335623423
-7855.251788770579,-361.08688731655434,-2692.7668306920236
-7991.336188253063,-872.7012859743218,-2134.3107139384174
-8058.846546167481,-1376.9884931341953,-1557.3465969618135
-8057.312756038823,-1869.638540626971,-966.8481138035563
-7986.851156453927,-2346.4546618941213,-367.88666402304887
-7848.160616425975,-2803.3875195236574,234.41112799152643
-7642.5140170537525,-3236.5680474043093,834.9061264197906
-7371.7452195567585,-3642.338677870946,1428.4892593249915
-7038.231638085307,-4017.2827347975785,2010.1236465072184
-6644.872561029005,-4358.251784889554,2574.8859739619315
-6195.06338895832,-4662.390750220306,3118.0068122241514
-5692.665986611393,-4927.160599831256,3634.909581920115
-5141.975367221586,-5150.358448954008,4121.247874400458
-4547.682959825966,-5330.134913766339,4572.940845633125
-3914.8367287941705,-5465.008580779543,4986.206407528599
-3248.7984475542553,-5553.87747381766,5357.591956419012
-2555.198446749684,-5596.027415095284,5684.002387368869
-1839.888186308817,-5591.13720346509,5962.725163167297
-1108.891019694994,-5539.280551241474,6191.452221331685
-368.3515419577622,-5440.924748626686,6368.298526233813
375.51606958685545,-5296.92604847653,6491.817095004319
1116.4802963976204,-5108.521792127167,6561.01035268715
1848.3446634609406,-4877.319325877547,6575.337701770044
2564.9998201647395,-4605.281784411258,6534.719219362622
3260.4748653979004,-4294.710851011061,6439.535433776418
3928.9874630512304,-3948.226628561763,6290.623160401435
4564.992300618431,-3568.7447907550477,6089.2674217774365
5163.227450228078,-3159.451205289706,5837.189506193987
5718.758209438642,-2723.7742532637403,5536.531265113351
6227.018016037664,-2265.3550901424105,5189.8357818071345
6683.8460596047935,-1788.0161198135427,4800.024586227413
7085.52124056386,-1295.7279713879684,4370.37162398726
7428.792164954281,-792.5752870266917,3904.4742245460807
7710.9029020094995,-282.72164178623655,3406.2213443727524
7929.614275019177,229.62607342145594,2879.7593902207627
8083.220505237988,740.2534690250019,2329.4559540025625
8170.561073772747,1244.974336233321,1759.8618101361924
8191.027724414036,1739.6658536219652,1175.671545955153
8144.56657357399,2220.3029928184164,581.6832045162137
8031.675356790463,2682.991807359425,-17.242670190448735
7853.395880171981,3124.0013027416626,-616.2241968441606
7611.301808034568,3539.793606750034,-1210.3991406307007
7307.4819524553295,3927.0521787569896,-1794.9653384987178
6944.5192867205715,4282.7078249585575,-2365.2201984940793
6525.465933796078,4603.962310411148,-2916.5989228491344
6053.814427158145,4888.309391868173,-3444.7111257943047
5533.465563666396,5133.553122141535,-3945.3755401720255
4968.693201840509,5337.8233117659065,-4414.652535504834
4364.106373958591,5499.588061991907,-4848.874198003463
3724.6091006996753,5617.66331736854,-5244.671755914171
3055.3583040225003,5691.219414258878,-5599.000164458388
2361.720221916706,5719.784632961275,-5909.159698969178
1649.225727605613,5703.245787769187,-6172.8144371725475
923.5249525692344,5641.845915566595,-6388.007544286746
190.34160482509287,5536.179148378081,-6553.173307489365
-544.5726385189669,5387.182874805542,-6667.145894608936
-1275.4832991786482,5196.127318062721,-6729.164844644375
-1996.7174795821668,4964.602670406042,-6738.877319656138
-2702.7071310674587,4694.503944062253,-6696.337179371259
-3388.030902598422,4388.013704072077,-6602.000954916742
-4047.4542874271333,4047.582865536019,-6456.720827767661
-4675.967807296825,3675.909737683687,-6261.734728737958
-5268.823000351639,3275.9175104455926,-6018.653698287364
-5821.565999639162,2850.73037560685,-5729.446653351068
-6330.068517464504,2403.6484834371668,-5396.4227277414
-6790.556069561243,1938.12193045387,-5022.211354341574
-7199.633301472297,1457.7239783285931,-4609.740273834351
-7554.306296414672,966.1236982105731,-4162.2116545542995
-7852.001770935759,467.0582352993491,-3683.076519477686
-8090.583080211225,-35.69511721360891,-3176.007675706376
-8268.362979678235,-538.3468480075622,-2644.871348940841
-8384.11310418345,-1037.1229800579881,-2093.697724512308
-8437.070148729072,-1528.2924685816474,-1526.6506006295642
-8426.938747959268,-2008.1940729883538,-947.9963580692141
-8353.891073632198,-2473.2625368441545,-362.07245272491036
-8218.563180765166,-2920.053915323808,226.74436457001548
-8022.048154678158,-3345.2698962941504,814.0698959426852
-7765.886122048886,-3745.7809666338053,1395.5442093103416
-7452.051209943676,-4118.648283267715,1966.863014477958
-7082.93554738685,-4461.144113922559,2523.8085032442737
-6661.330424936071,-4770.770722046896,3062.27945724067
-6190.404737988937,-5045.277576084678,3578.320430025057
-5673.680860207795,-5282.676774405239,4068.1498150409802
-5115.008104259196,-5481.256583833399,4528.1866147032
-4518.533946591484,-5639.593002397841,4955.07573327832
-3888.6732043906572,-5756.559264967269,5345.711621327774
-3230.075370912422,-5831.333224772651,5697.260109453182
-2547.590326831414,-5863.4025535747405,6007.178276219245
-1846.2326612726883,-5852.56771918215,6273.232207847679
-1131.1448469194577,-5798.942710712511,6493.512517001489
-407.5595268058113,-5702.953499286954,6666.447503433324
319.23882054406386,-5565.334235536125,6790.813852059902
1043.9525613904311,-5387.121203445458,6865.744781945646
1761.3096499972646,-5169.644565549975,6890.7355757388805
2466.1021471335357,-4914.517952989623,6865.646439190145
3153.224223981262,-4623.625970409311,6790.702659226396
3817.7093614582845,-4299.109704197157,6666.492051171265
4454.76645769956,-3943.3503389099915,6493.959706373571
5059.814561967106,-3558.951004442677,6274.400074907521
5628.515961618161,-3148.7169919840417,6009.446439876633
6156.807360095126,-2715.6344925221542,5701.057863185213
6640.928898226539,-2262.848025350282,5351.503704730918
7077.450788062519,-1793.6367368570727,4963.345839074103
7463.297348556336,-1311.3897606785067,4539.418714555963
7795.768254393459,-819.5808394924304,4082.8074196056155
8072.556834340213,-321.7424156999655,3596.8239392883424
8291.765281646161,178.56059677668424,3084.981801524716
8451.916667770472,677.7571448668364,2550.969326816448
8551.963679903205,1172.296257773763,1998.6217074198994
8591.294033314933,1658.67294460223,1431.89215134198
8569.732540674206,2133.4535596249916,854.822333785364
8487.539850517187,2593.300433466912,271.51240242705023
8345.407899006044,3034.995577374271,-313.90921501713683
8144.452146423159,3455.4632784582564,-897.3159544620418
7886.200701043328,3851.7914169870696,-1474.6129672538573
7572.580456152475,4221.251350381439,-2041.7664440594626
7205.900394877051,4561.316225518373,-2594.8321836017144
6788.832234987413,4869.677596092545,-3129.983190169853
6324.388611225536,5144.260241733699,-3643.5360976207858
5815.899004136917,5383.235101139366,-4131.976231672137
5266.983644725884,5585.030253248009,-4591.9811402581145
4681.525629797781,5748.339895458414,-5020.442437451061
4063.6414975239313,5872.131290452075,-5414.485827616321
3417.6505125137883,5955.649666486338,-5771.489192506361
2748.0429185763824,5998.421078438841,-6089.098647296866
2059.4474121000994,6000.253247822858,-6365.242486755535
1356.5980920666466,5961.234421268906,-6598.142966981421
644.3011336520597,5881.730295247923,-6786.3258816724665
-72.5985700176675,5762.379074106386,-6928.627915931322
-789.2505650737808,5604.084733921084,-7024.201771778872
-1500.831567260225,5408.00858183975,-7072.519082901979
-2202.5775529037264,5175.559202588141,-7073.3711438576365
-2889.815008819647,4908.3808992235745,-7026.867501713078
-3557.9911530737663,4608.340733827287,-6933.432461850065
-4202.702952665766,4277.5142871779335,-6793.799581274236
-4819.724776829391,3918.170252613128,-6609.00422320228
-5405.034541326611,3532.7539898225623,-6380.374265952951
-5954.838210409568,3123.8701597169375,-6109.519058155038
-6465.592540824025,2694.264568154806,-5798.316727275075
-6934.0259627938785,2246.805342386632,-5448.899947974113
-7357.157509904342,1784.4635667828647,-5063.640286799193
-7732.313720404194,1310.293501370241,-4645.131240290346
-8057.143447483522,827.4125064072812,-4196.170089214628
-8329.630527256248,338.9807937019893,-3719.7386930568414
-8548.1042655891,-151.8188768559695,-3218.983351163697
-8711.247717040509,-641.801439513904,-2697.1938588419307
-8818.10373869217,-1127.799590824564,-2157.781886626147
-8868.078815044115,-1606.6835737502197,-1604.2588129215544
-8860.94465647424,-2075.380571131998,-1040.2131386215476
-8796.837589424129,-2530.8936055695676,-469.28761420162346
-8676.255758702206,-2970.3198457462527,104.84379290233306
-8500.054181037129,-3390.8682242014925,678.4989613141307
-8269.437687633432,-3789.876273530025,1248.0105827356856
-7985.951814438154,-4164.826094819844,1809.7489064075949
-7651.471695642517,-4513.35937294624,2360.144136686932
-7268.189036775621,-4833.291361842846,2895.7083613111317
-6838.597242257967,-5122.623763582826,3413.056889362168
-6365.474789166191,-5379.556433709344,3908.9288815328323
-5851.866942657989,-5602.4978481316375,4380.2071572710565
-5301.0659194274385,-5790.074273823506,4823.937067319662
-4716.589614111204,-5941.137591761697,5237.3443241918885
-4102.1590104721345,-6054.771725873611,5617.851686759952
-3461.6744096188468,-6130.297640760306,5963.0944017557795
-2799.190612588168,-6167.276875529129,6270.9343084368375
-2118.8912049640426,-6165.513592395897,6539.472522114606
-1425.062094940524,-6125.055122525519,6767.060615318521
-722.0644657455432,-6046.191005551353,6952.310228314119
-14.307305709036768,-5929.450521907211,7094.101042977864
693.7803132456827,-5775.5987333297235,7191.587070475096
1397.7770363583234,-5585.631049166265,7244.201205297994
2093.296929656386,-5360.766353093314,7251.65801692806
2776.016909129408,-5102.438727808876,7213.954753556636
