x,y,z
41634.45918805411,5619.7838713831625,-3046.831608661925
36536.14268779627,20714.396889065334,-2111.9624790675834
26247.594938142593,32919.25473432454,-822.3617308097766
12269.038989012153,40515.57500300304,645.0458461437883
-3378.0806685476505,42502.04655538952,2080.3704309135364
-18514.465512251318,38717.753680406284,3277.119527776893
-31135.26754316274,29779.476733283544,4063.9051557391163
-39629.3267480935,16920.37131313947,4324.386015485681
-42905.04130628738,1819.4367716968654,4007.8285062692644
-40483.001902676944,-13557.136110082594,3135.4774585895216
-32584.387232592904,-27138.98090595343,1804.0138120206618
-20184.204552923504,-37001.09230017804,181.7862720506718
-4956.116124646924,-41673.00612797609,-1508.702688316093
10946.422844676035,-40426.3302786329,-3023.9563393682947
25244.263135732643,-33426.70263218977,-4140.753679315809
35911.91145863206,-21692.398221143776,-4692.355548285771
41473.20153025528,-6899.825736718908,-4590.717897832847
41177.11782709199,8878.156348650142,-3835.0124984381932
35077.71900349431,23447.033716540907,-2511.457724072799
24037.552987731124,34775.41161499358,-786.5182898330661
9630.024572290504,41290.41381624185,1110.1683225787044
-6095.166071823621,42131.595931651114,2917.1488389558217
-20953.926089557644,37271.19377246238,4382.435521260764
-32966.877775494046,27458.418859671183,5301.726888545482
-40596.10830218083,14045.67654228223,5543.167090722897
-42870.32361532405,-1209.3497169735529,5058.880678582313
-39453.40502429248,-16322.342291500585,3889.667558172745
-30700.91453285361,-29264.199730494747,2166.4702547767374
-17693.15050256854,-38191.90362930248,105.1814479256879
-2179.7812026319552,-41739.532590073766,-2013.437297524486
13632.405943434724,-39304.78238184338,-3883.8797727530114
27443.778071799094,-31209.86457653911,-5229.4625694420965
37270.40473416137,-18650.360258408095,-5851.583334297725
41759.07385902946,-3457.898287197406,-5658.634191710029
40344.37538161416,12216.0532513356,-4671.8373791079275
33274.588878304436,26204.67827995944,-3016.1040109357446
21556.85421377794,36595.3490672376,-903.7139907345165
6832.838839663173,41976.348669192594,1388.6799875823494
-8840.314482596643,41645.22685659683,3553.804290724961
-23302.757726549113,35714.76814165939,5297.674848683524
-34623.71453888735,25062.38999009481,6383.120413505408
-41350.25406523194,11150.127105704189,6659.991686293497
-42635.11312638679,-4196.467009037794,6078.564380433763
-38284.81088928182,-18987.36716854259,4692.433420379454
-28783.5759538419,-31250.03687423822,2657.3429338741958
-15302.17115003935,-39239.326799318136,224.89881551167127
359.60237168796994,-41702.32014406357,-2277.547892464423
15971.634803216713,-38154.98730196185,-4489.805190936348
29234.013439992403,-29052.846350686163,-6081.829237468753
38206.360513118496,-15742.94274353863,-6817.1680435862045
41646.97406976618,-197.21658521487734,-6592.571843127488
39162.77216566091,15354.474094583378,-5444.345686017462
31189.831161069556,28764.195077840377,-3530.7503141048546
18881.010722061885,38230.21360800381,-1104.7816036166105
3946.481107786212,42502.74466456607,1516.3453681207138
-11560.850492971842,41044.55306141351,3987.580153019223
-25529.37138876228,34111.92088281657,5980.783377453188
-36101.022470332806,22702.68749763873,7231.176827911591
-41921.214693147456,8373.504620261301,7572.075046282689
-42267.989437080374,-6998.45197358833,6950.455733109959
-37083.084787040425,-21432.357241363676,5428.024282329378
-26965.251693142578,-33025.404969647905,3176.631889072256
-13153.973143588553,-40139.79344348578,470.4565227105837
2530.5415055236367,-41635.06711572975,-2332.5179780785
17865.81958687246,-37126.762262148,-4831.617656615766
30568.861837521643,-27167.425125224752,-6650.495501471309
38735.44311502379,-13217.411340880111,-7512.995083862741
41209.44386993753,2631.8141745109897,-7296.939760079213
37743.15015345562,18069.23620806773,-6046.0679764792985
28946.188217399384,30947.933597393014,-3946.430665713635
16117.969293771232,39557.85463748562,-1287.489664442775
1044.6372716518326,42801.067741730316,1578.188053577567
-14224.570640371621,40305.57147736572,4275.647686876574
-27639.607782650775,32472.02186482759,6452.656752022001
-37435.10724155391,20410.93690573406,7826.563382108795
-42368.27578113986,5757.403174966105,8221.11300348724
-41843.15723982702,-9577.65527241466,7583.234841271902
-35926.58755641628,-23636.920199270946,5982.042426470649
-25314.947083345847,-34596.47266380722,3600.236851369818
-11294.731146453083,-40929.35252313526,723.9012833086875
4319.6488152285165,-41602.148795618865,-2274.1704582840716
19339.811019401826,-36308.958278627855,-4970.603755271344
31513.464589274736,-25660.906276692313,-6956.425335073953
38960.70825352193,-11189.430747539445,-7920.540038719808
40577.4503221385,4918.026757261593,-7718.675702335475
36226.631976933866,20264.221705918968,-6396.227183307882
26673.8310966189,32679.40960888563,-4162.746608921174
13367.957362726756,40520.02356833989,-1341.5155399103994
-1814.697468402837,42825.61295812014,1682.9492486600927
-16817.70486616298,39387.55685661073,4512.449308932473
-29655.27385386194,30753.080927927054,6781.216400909049
-38668.47660053757,18140.736887959698,8201.1977792786
-42738.83985742951,3250.0003589280486,8597.776162980143
-41398.32492105882,-11991.29630753202,7925.62264906381
-34830.05470208854,-25661.642958131804,6264.971296035331
-23813.517537862524,-36021.2496285603,3808.7208921638976
-9665.956957583738,-41653.437557109406,849.0966289534146
5821.574695588127,-41626.03795393326,-2237.9844222667402
20513.183089880025,-35696.56643402936,-5023.159407103276
32198.715639651284,-24505.255176343682,-7082.181278717374
39013.675488526904,-9617.606992609799,-8080.844519332252
39874.95906555043,6706.710734981134,-7856.5830202416155
34721.48546683224,21980.350679425806,-6455.526461214004
24457.62793819326,33987.00772929125,-4109.522631245149
10687.142056395873,41125.15769867954,-1175.1639069979653
-4605.742698910566,42559.668151497295,1932.9685888905701
-19341.67866384921,38246.302713245204,4799.160646765295
-31595.690236189577,28884.50394224994,7054.5408774884245
-39824.043907331645,15800.277409998796,8419.216332557606
-43043.752247230885,746.8216969659958,8733.698198376187
-40918.461878898335,-14345.924451124765,7971.139332136575
-33742.32065941416,-27602.783726248672,6229.931853318387
-22368.51882141349,-37371.04087663646,3716.5527850734843
