x,y,z,vv_x,vv_y,vv_z
0.0,-5888.9727,-3400.0,10.691338,0.0,0.0
24255.854434310953,15214.278607807915,8783.968343132457,1.9925242487806956,3.8454986357984855,2.2201996709475593
31470.232379929694,32809.64000175105,18942.652693312535,0.9911204692584304,3.033979620540904,1.7516679290370305
35511.99983236089,47305.478803622755,27311.819553053934,0.6118639351402421,2.58807926587326,1.4942254874550924
38108.078955932,59920.31241126026,34594.97696584604,0.4060652116117865,2.2907859771729937,1.3225808197165312
39852.16047479356,71212.12726602332,41114.2759845477,0.2747060856333017,2.0709482193420365,1.1956546815963218
41026.12657708365,81493.38978474632,47050.117102443444,0.18266314474025985,1.8978037522382438,1.0956865647389917
41788.18670469099,90961.30811626787,52516.356773901694,0.11413551756205578,1.7555392946097523,1.0135467253843862
42236.923656879495,99750.51015568196,57590.72099263649,0.06089549592751255,1.635044725022994,0.9439754773497497
42438.33864006414,107958.131814698,62329.28995304041,0.01820849819127752,1.530631660067949,0.8836886665341935
42439.0255386688,115657.21218469691,66774.23171038947,-0.01685623529342497,1.4385283841394334,0.8305087208870715
42273.232034454806,122904.44451404817,70958.27718015363,-0.04621672613329682,1.3561152339353875,0.7829232011897787
41966.94774500603,129744.95749925623,74907.4805957411,-0.07118469375380361,1.2815040218472555,0.7398419822324429
41540.42527068301,136215.42708246567,78643.01608881514,-0.0926897328704468,1.213291797884434,0.7004550880438154
41009.785263983715,142346.16486935527,82182.38342493237,-0.11141029400945289,1.150409643009984,0.664145393293631
40388.09924803301,148162.5846815846,85540.25470770441,-0.12785394858430288,1.0920254995854632,0.6304325228812716
39686.13136624742,153686.25082553262,88729.07958884512,-0.14240851592147963,1.0374797345900115,0.5989356496887288
38912.8713388752,158935.65605069837,91759.53441600321,-0.15537574116624275,0.9862409566392987,0.569347985794853
38075.91296964011,163926.79703637894,94640.85448480828,-0.16699413965894588,0.9378751159924887,0.5414189425628493
37181.74308718688,168673.62343257118,97381.09328826674,-0.17745485761258498,0.8920232066074953,0.514941257085087
36235.953659030296,173188.37981238755,99987.31993949592,-0.1869129857068505,0.8483849996325642,0.4897416008420131
35243.403119086506,177481.87345814993,102465.77377513783,-0.19549572398342518,0.806706961533801,0.4656736043379712
34208.35485433756,181563.70340724284,104821.99659235419,-0.20330840915280365,0.7667728920089413,0.4426124519971159
33134.57002380512,185442.4259000272,107060.92816833573,-0.21043902551646035,0.7283970123564447,0.4204508917996064
32025.389780540823,189125.69856200393,109186.98950217172,-0.2169616449677353,0.6914184284475311,0.3990960385407275
30883.801688012525,192620.39976042407,111204.15172397639,-0.22293905185214025,0.6556967908782455,0.37846686827521686
29712.493348462544,195932.7269477086,113115.9928723421,-0.22842479204476807,0.6211088505327307,0.3584922297189801
28513.894650341896,199068.27602561767,114925.74371439649,-0.23346479784809726,0.5875457055243497,0.33910925480840043
27290.21225093283,202032.10737198326,116636.32586568187,-0.23809866769135532,0.5549105865830217,0.3202620801264463
26043.460334914253,204828.80468978727,118250.38576611581,-0.24236067951490176,0.5231170215064904,0.30190078718089475
24775.491160541766,207462.5320352237,119770.3276046148,-0.24628061642014015,0.49208722943242716,0.28398047537309107
23488.01228008438,209937.06952697458,121198.33393577812,-0.2498844478574829,0.4617509400207921,0.26646058027385566
22182.603017912556,212255.84676175626,122536.38497230514,-0.2531948717648228,0.43204438703740555,0.24930429259084597
20860.732975601975,214421.9777464746,123786.27875301222,-0.2562317764637271,0.40290935903891634,0.23247801010604155
19523.77508311453,216438.28739949668,124949.64644349056,-0.2590126071947602,0.37429246600234944,0.21595091428688268
18173.017739555034,218307.3354885111,126027.96615687424,-0.26155267632536816,0.34614449487168686,0.19969459823334473
16809.67507511007,220031.43659505813,127022.57448073765,-0.2638654262480278,0.31841985991005856,0.18368274935915124
15434.895740269103,221612.67692774918,127934.676184701,-0.26596265020265253,0.29107613219019035,0.1678908777625928
14049.770628427887,223052.92880619466,128765.35258332254,-0.26785467625724746,0.2640736325557492,0.15229608124241403
12655.339937974431,224353.86363765862,129515.56902885577,-0.2695505196808047,0.23737507238623384,0.1368768379142368
11252.599979957426,225516.9642084597,130186.18200845085,-0.271058008942432,0.21094522649805042,0.12161281738298188
9842.510137437459,226543.5371121371,130777.94632037806,-0.2723838905707062,0.18475062251442237,0.10648470142675659
8425.999478903495,227434.723935622,131291.52153334647,-0.27353392058763515,0.15875925362318488,0.09147401818498736
7003.966992796279,228191.49797333125,131727.47009095593,-0.27451295205936427,0.1329404591083111,0.07656307319581519
5577.288976718122,228814.67730670745,132086.26486405474,-0.2753249864599491,0.1072646428748987,0.061734786922742826
4146.8233639404625,229304.92862489354,132368.2913583508,-0.2759732302245727,0.08170307946715834,0.046972582786098845
2713.4134263684145,229662.7713097572,132573.85007439848,-0.27646013129187735,0.056227736950328636,0.032260284937640146
1277.8916340041342,229888.58109261002,132703.1586204902,-0.2767874074402617,0.03081110274660262,0.01758201774321673
-158.91661806129014,229982.59244984217,132756.35309772598,-0.2769560677737569,0.005426018309782843,0.0029221103706821433
-1596.189373192632,229944.8998669377,132733.48883201025,-0.27696642687981043,-0.0199544801045706,-0.011734995099620199
-3033.1045253567427,229775.45810033515,132634.5405277263,-0.2768181111813089,-0.045357317316728096,-0.026404833624459445
-4468.836237935451,229474.08156659873,132459.40191783832,-0.27651005700517034,-0.07080953449135197,-0.04110300679007875
-5902.551327269848,229040.44298836455,132207.88498517097,-0.27604049988983664,-0.09633844654025936,-0.05584527362998021
-7333.4055690012465,228474.07142652723,131879.71882961658,-0.2754069546539963,-0.1219718044026239,-0.07064764425080367
-8760.539885273574,227774.3498281317,131474.54825601965,-0.27460618574886864,-0.1477379649458465,-0.08552647784896442
-10183.076370862284,226940.512219435,130991.9321574892,-0.27363416741637936,-0.17366607123032746,-0.10049858670071812
-11600.114116294833,225971.64067360325,130431.34176888842,-0.2724860331755589,-0.19978624588137606,-0.11558134770832088
-13010.724776406085,224866.66209688838,129792.15881584596,-0.27115601439390286,-0.2261298000519956,-0.13079282293534067
-14413.947236622902,223624.33389157208,129073.66724494232,-0.2696373862148285,-0.25272943119312713,-0.14615187367688584
-15808.78346142298,222243.23732893568,128275.04940269902,-0.26792236549663984,-0.2796194737441421,-0.16167830503168437
-17194.19164317213,220721.77202427227,127395.38285319915,-0.2660020194694496,-0.3068361772756002,-0.17739302634769388
-18569.079972601856,219058.1431566123,126433.6330078545,-0.26386613662932473,-0.3344180075845204,-0.19331822485720235
-19932.30025348596,217250.35051769638,125388.6468111143,-0.26150307062991335,-0.3624059906571533,-0.20947756402912104
-21282.64026119702,215296.17463944535,124259.14474128727,-0.25889956807434344,-0.3908440971253127,-0.22589640527732882
-22618.814770505698,213193.15998019974,123043.71111518827,-0.2560405681557086,-0.4197796828862046,-0.24260206205566454
-23939.455177986085,210938.5951500028,121740.78268532074,-0.2529089620944561,-0.4492640015556963,-0.2596240953701692
-25243.097644389873,208529.49015520044,120348.63551830608,-0.24948530032099364,-0.4793528044249627,-0.27699465973917314
-26528.16968235249,205962.55064263134,118865.37014327149,-0.24574743535182883,-0.5101070435904511,-0.294748908631829
-27792.97511479439,203234.14912368046,117288.89495890684,-0.24167008830755812,-0.5415936939271085,-0.3129254684156901
-29035.67732938017,200340.29315847013,115616.9078879027,-0.23722432702102036,-0.5738867095748044,-0.33156698984392896
-30254.280754399,197276.59048046096,113846.8762674798,-0.23237694368392947,-0.6070681306078974,-0.35072078611280105
-31446.60875870859,194038.20746117824,111976.01289992567,-0.22708971303792355,-0.6412293951679738,-0.3704395893744293
-32610.265722566535,190619.795247607,110001.23346131585,-0.22131839966715405,-0.6764732361165521,-0.3907826443388438
-33742.608804246374,187015.43967120277,107919.12762100599,-0.21501160249660659,-0.7129155631420223,-0.411816793297711
-34840.70708509481,183218.58691396986,105725.9161823214,-0.20810926142380717,-0.7506879530205136,-0.43361791177385667
-35901.292898194166,179221.95526654733,103417.40020444708,-0.200540757453524,-0.7899407550472597,-0.4562726987691219
-36920.70007525994,175017.426308531,100988.89826221431,-0.19222254605884886,-0.8308469360298815,-0.47988089334090556
-37894.7868100698,170595.9118733393,98435.16974672154,-0.18305505722034848,-0.8736069861323896,-0.50455810263237
-38818.84202595819,165947.19548010538,95750.32344758899,-0.17291859017577219,-0.9184551922699218,-0.5304394180539811
-39687.47392975024,161059.74661962016,92927.71048735594,-0.1616679298995425,-0.9656675900867613,-0.5576839988137499
-40494.45840203502,155920.47537170938,89959.78286281074,-0.14912513350173637,-1.0155725264394864,-0.5864811600471225
-41232.53685254488,150514.41436293605,86837.91010721335,-0.1350695487730762,-1.068564910057545,-0.6170585864358009
-41893.16868405286,144824.33868845808,83552.16019932051,-0.11922397122634326,-1.1251250917529472,-0.649693213319264
-42466.18867465697,138830.25581225991,80091.00553785116,-0.10123500042469401,-1.1858451092763218,-0.6847263516595298
-42939.33372052704,132508.72605607993,76440.93128913072,-0.08064437584191159,-1.2514657315589597,-0.7225850354288201
-43297.60880347489,125831.97813710764,72585.92563075491,-0.05684603988030061,-1.3229295121384257,-0.7638125920053177
-43522.35315045968,118766.66097072561,68506.76041200763,-0.02901998902048989,-1.4014598557510718,-0.8091141988743772
-43589.87890701877,111272.09728577599,64179.98478235108,0.003973770482131295,-1.488681873034097,-0.8594265111356958
-43469.38742278323,103297.73648731524,59576.457512776266,0.043772077791074976,-1.5868145264527476,-0.9160283504518598
-43119.67161266393,94779.32625982996,54659.14127280754,0.09282016978226636,-1.698990156676834,-0.980724749902324
-42483.566582373125,85632.8523256971,49379.611484357745,0.15495639061604563,-1.8298169806832676,-1.0561708993799395
-41478.010961524,75744.43025476787,43672.234189213654,0.2366015124930878,-1.9864390194654344,-1.1464824439290713
-39974.682858706234,64952.21383284767,37443.74774780255,0.3494504907172068,-2.1807193733526224,-1.2584922677747812
-37757.448329580795,53010.71112026047,30552.719712004513,0.5175250067629593,-2.4343073212946544,-1.404666231200653
-34411.431506240035,39510.46695238788,22763.328935935013,0.8001309206461532,-2.7925168294457894,-1.6110842595751134
-28938.36755181162,23657.696105928004,13618.666999864807,1.3998548917166282,-3.372671222823463,-1.9452036827307377
-17280.718421083267,3517.581697087022,2007.2493364453808,3.8517162801747906,-4.515523724515738,-2.601658766860143
17597.8247284925,3879.0795049232547,2263.42145873538,3.749452529662973,4.490737133611109,2.5976950654526036
29046.43696057442,23913.404705051147,13845.22108754194,1.3834502274507194,3.358940379706779,1.9410673446787248
34464.05123498929,39712.9223888882,22973.982004296766,0.7930328196880727,2.7847578255497463,1.6087786163066176
37781.90697750321,53180.32199552424,30753.517523703995,0.5133353364837967,2.4291092013033975,1.4030771140630198
39981.2338030464,65098.739068664676,37637.28429811683,0.34659413593547533,2.176896647566397,1.2572452738088096
41471.84582397926,75873.466503452,43859.82470443789,0.23449464520720875,1.983459606849402,1.1454202252441497
42467.79248947063,85747.97573379886,49561.99160996524,0.15332882324391559,1.8273995529069054,1.0552158551487794
43096.368508042586,94882.98814727395,54836.746333585026,0.09152738108834067,1.6969679666154276,0.9798337269210682
43440.050958884916,103391.68962828103,59749.545840744446,0.04272869176602125,1.5850804680406876,0.9151752016943903
43555.65232147402,111357.63497842425,64348.70543124085,0.0031254173524007875,1.4871625088157603,0.8585940995040092
43484.150285379386,118844.75513030011,68671.18951130527,-0.02971004227735148,1.400102088781773,0.8082904812889556
43256.17687855927,125903.35655615437,72746.08266406723,-0.05740375345924174,1.321693415604677,0.7629886742708184
42895.30797929082,132573.93569771637,76596.79628889133,-0.08108870073580621,1.250320068949274,0.7217539355681847
42420.119408588114,138889.69887070928,80242.52620244765,-0.10158017606485416,1.1847646696403231,0.6838823310168883
41845.54388388415,144878.3011435499,83699.2583834161,-0.11948087504738852,1.124088923831411,0.6488313387110012
41183.788705769184,150563.0754189453,86980.47980086411,-0.13524659803294659,1.0675552947913662,0.6161745387395822
40444.983686303174,155963.93184228783,90097.69854675446,-0.1492288383757475,1.014574066309535,0.5855709935486693
39637.63964039771,161098.02032855654,93060.82695265491,-0.16170327132954954,0.9646667019058354,0.5567440554579316
38768.99221761575,165980.24041546235,95878.47640770776,-0.17288930311783504,0.9174397191796125,0.5294662569813869
