vv_x,vv_y,vv_z
-3.0117633802910886,-0.3781375317397579,0.13042808833053607
-2.677450407903905,-1.4522313443123525,0.13984711183164833
-1.9796205360572696,-2.3263697120671063,0.13061351300183813
-1.014690543377385,-2.880157039526285,0.10372526325891487
0.08058069212969438,-3.0395012259287153,0.06285521720053086
1.1543891054391475,-2.7901753010875283,0.013638936828913747
2.0672486805793437,-2.1741326281020403,-0.03750141617881991
2.708671442620749,-1.2739128386707352,-0.08435631508579487
3.0008757389917653,-0.1977569783374396,-0.12137392991425525
2.8980872189423144,0.926652488629905,-0.14372139362359318
2.3927080560451017,1.952986081379867,-0.14750639046838043
1.5322667035771367,2.7252334271016956,-0.1306758525102023
0.43404843087165745,3.108584933750142,-0.09443962107317873
-0.727893809627342,3.034363679271223,-0.04400104185968702
-1.7690534514395249,2.5244081803647265,0.012586816812867947
-2.5421660161995105,1.6740615039561362,0.06676443297263844
-2.9560852472256465,0.615280523429823,0.11123547707126841
-2.971024623820648,-0.5099263843136497,0.1405376826120036
-2.59113719743539,-1.5600851933075384,0.151081861986868
-1.8643773779200592,-2.40086699489901,0.14136567789324875
-0.8847253282150165,-2.9185636987505386,0.11243738126916861
0.21428521283788093,-3.0404776382529985,0.06814817343650591
1.2802870152759893,-2.751542204763121,0.014687693849564774
2.1700805738350875,-2.0958134336881256,-0.040585686697346385
2.7711101345826514,-1.16274325704722,-0.09042654345569379
3.0093069909393138,-0.0692517002444395,-0.12850985358841283
2.8484956336014764,1.0515465558668113,-0.14971907889814062
2.292673365441542,2.0543844703773244,-0.15040361776432598
1.3976768428879058,2.7895066708488407,-0.12917275364450573
0.2837968438769489,3.128449029835195,-0.08819582274908272
-0.8739487973137161,3.0062233106875063,-0.03385827640809887
-1.8895400569053944,2.4494317513352497,0.024577169863927453
-2.617122171776972,1.562413073356721,0.07776978947580665
-2.9735571375782484,0.4863459662556397,0.11844948730189928
-2.9314618798058074,-0.6333957235264205,0.14194059943836143
-2.5059438605505964,-1.6596292887747854,0.14583790262421262
-1.7498554046093442,-2.466626282868332,0.12981526814922364
-0.7556942266440607,-2.9479865958471914,0.09583125276218522
0.34663297779822866,-3.0333763938230667,0.04835526541889711
1.4053020614952607,-2.706705912550532,-0.005955301645729807
2.273524689327189,-2.0129335254765994,-0.05932738613651173
2.835377734618743,-1.0477303202807737,-0.10426178358614566
3.0190050534800266,0.06245306211254409,-0.1345763730614517
2.7976130517503353,1.1773338940173794,-0.14587424873602664
2.188343290263242,2.151690509620459,-0.13580602955050683
1.2576830401515857,2.8433784818323042,-0.10466874955402025
0.12971113770798537,3.133833967325449,-0.056370415418210175
-1.0216610212933253,2.9642044418274787,0.001227757334651006
-2.0113554371045663,2.364276406235838,0.05788019291272767
-2.6946033417453927,1.4438392181940318,0.10402862646082298
-2.993933209594591,0.35173451936056743,0.13316077095740136
-2.8926967797284817,-0.7621943652024274,0.1422190277718361
-2.41728609001939,-1.762960104904947,0.1308906246844317
-1.6274141831604192,-2.532251799683538,0.10100159643670804
-0.6162339820108371,-2.97166170157103,0.05640588229120472
0.48928716725336185,-3.0151390189250504,0.0030226566369461645
1.5388194859176296,-2.64697911900872,-0.051561349388148214
2.3830751486881723,-1.91301813548456,-0.09920994664955335
2.9027113936917237,-0.9147387623223115,-0.13272546743644803
3.027435552798896,0.21137177722261652,-0.14700428123524323
2.739955493540016,1.3164865551486802,-0.13950792216326885
2.0720839632538803,2.2545200405477224,-0.11035384849992497
1.1032980013556997,2.892005181882928,-0.06256836108277865
-0.03723839803917112,3.123858812491423,-0.0025780148804032087
-1.1782483120571576,2.901276255299424,0.059883423211453346
-2.1386465256063634,2.2577151631023424,0.11359258140456284
-2.7756670310534632,1.305557238487947,0.14906689482279084
-3.0156966905957256,0.19902587814050077,0.16103398578729627
-2.8510081900776747,-0.9071793983754124,0.1486753225862266
-2.3194470073027174,-1.8784566029915142,0.1144776000258814
-1.489665586941086,-2.6027119434598838,0.06318268130465077
-0.4581241739528795,-2.9901859607947747,0.0013698542809378314
0.6496776477408286,-2.981508514186632,-0.06271930751278686
1.6855469871626647,-2.5639088372147105,-0.11979017814524509
2.499485473983518,-1.7852407913710955,-0.16088889283313965
2.9699812462350326,-0.7526813681837474,-0.17920014715884927
3.0286789154465437,0.3872465203776061,-0.17136435864269398
2.6682866929303137,1.4765834775581648,-0.13777591791021992
1.9366467789491888,2.36798264614265,-0.0821834103597653
0.9281196048337077,2.9376424625294786,-0.011303294070629414
-0.22180620624099112,3.097063268220226,0.06530034168251843
-1.3456137700146944,2.811784599250861,0.13572788442459396
-2.2695917989912626,2.121204867018779,0.18768821066385594
-2.85537415826988,1.138662891714988,0.21176539879490214
-3.0324697398566163,0.02098013454783243,0.20401476119881454
-2.8001802335750425,-1.0730858836766468,0.1661362804847267
-2.2073759535458253,-2.0083293248563843,0.10386551856646306
-1.3331739527337816,-2.6779909061043528,0.02537304324869647
-0.2797278499810978,-3.001595545985897,-0.05949832245211557
0.8273603135378859,-2.9288205158282117,-0.13957249038502056
1.8425072035398287,-2.452762485140525,-0.2031271452119397
2.6171875487960423,-1.6249979592003534,-0.23967347146417395
3.0298875395515488,-0.5583412048983365,-0.24234318965695972
3.0152652004481797,0.5913652283016412,-0.20965044310597103
2.576563380258999,1.6573499838863923,-0.14563714460880944
1.7784422375796838,2.491206409927434,-0.058659420270091994
0.7312630605022434,2.97964460592575,0.040058435838244935
-0.4223960214181991,3.0529491416534804,0.13739089194471757
-1.5195774114087794,2.6945771985806886,0.21918579198855626
-2.397106259323157,1.9528731477510706,0.27209070958063636
-2.9245049730434416,0.9419025334308564,0.28661036338190293
-3.0350986081723925,-0.18165898537010744,0.25983706311024923
-2.733515579536,-1.2569440422360185,0.1958151392626002
-2.0783642467289853,-2.148237416594155,0.10361802305398499
-1.1596566961053898,-2.7537335283192017,-0.00492019927364426
-0.08669246742694736,-3.002829144777395,-0.11646582899531602
1.0137894168940669,-2.8562107592817356,-0.21668318417930055
1.9994671865727813,-2.3153629168528687,-0.29105601618088733
2.725648991115734,-1.4370441281335264,-0.32693600576653414
3.073323873150536,-0.3391566697542103,-0.31663951067967916
2.9812638027789213,0.8147273772689039,-0.26004485895902113
2.4630908039871615,1.8501765913680366,-0.16491321494543176
1.6000112440517187,2.618089556663053,-0.044770959393638954
0.5184955776760787,3.0159548602585846,0.0840325230810999
-0.6314797157645151,2.993735756293817,0.20449899626233525
-1.6918753155426614,2.554909875834147,0.3002683105367766
-2.5123087017478327,1.7594440164840726,0.3570998174923792
-2.9738429365834516,0.722965306404514,0.36537883866377424
-3.0156422582402604,-0.400026701357165,0.3228147291337916
-2.6466482047584563,-1.4491413973261849,0.23524189546137275
-1.9332016991250787,-2.2892359003639218,0.11473350296085641
-0.975317048175063,-2.823554196775121,-0.023306010948157763
0.11038685361140388,-2.9918078426038597,-0.1621201535317805
1.1958954273207973,-2.766976085313458,-0.2843656113882071
2.14318237299216,-2.1605325870412644,-0.3728380840744835
2.813755034861098,-1.234959711713902,-0.41248873388381624
3.0934257481369567,-0.11177854751778038,-0.39405447313220804
2.9255107258706143,1.0403381968386503,-0.31774259284870143
2.3324953651085054,2.0409660888569325,-0.1943164559657672
1.4103315551060485,2.7402131452863863,-0.04240768930946559
0.3007720987990514,3.0453132614522,0.11615683596178239
-0.8385775962611354,2.9251626434304585,0.26019534758767326
-1.8541451651933882,2.403731401298819,0.3711297994006609
-2.6091206021832956,1.5544242156655845,0.43406359252435356
-2.998901810815218,0.49589309722636665,0.4394478432136909
-2.9712944735091553,-0.6204373909531904,0.38540025953489826
-2.539670547818783,-1.6371270499330388,0.2789278965631653
-1.7760646317246782,-2.421314786708261,0.13446041692370225
-0.7884528763219358,-2.8817676446654765,-0.029465777554455175
0.30028858344333986,-2.968670588925293,-0.19301607623099182
1.361647103832019,-2.6677818577071726,-0.3363053851878741
2.2631957744497444,-2.0010686999921536,-0.4399850052664851
2.874784794225322,-1.0362515288228142,-0.48689841136227274
3.0888529663324142,0.10396339548349554,-0.4657854412214595
2.852775885906743,1.2492972314426294,-0.37596696066998564
2.1948130691676253,2.215345706852053,-0.22978661426194288
1.2222033342144494,2.850400134656636,-0.050157429312257695
0.09049722258078807,3.068608882680078,0.1356304341531829
-1.0344085746408067,2.8552856049175315,0.3018660492913751
-2.001700403242669,2.2540694632213047,0.42753703516511243
-2.6872517010962325,1.352929610748822,0.4972193079276422
-3.0021543672770457,0.27539513527508386,0.5017783324447473
-2.90569700554608,-0.829880336456994,0.43992988484214834
-2.4171211143798588,-1.8101867870092736,0.319565900037324
-1.612825235961405,-2.536927306745651,0.15682150627252964
-0.6062954606449804,-2.9251308555140296,-0.02728971909866798
0.4753893211182317,-2.935329274039611,-0.21045122905671257
1.504583044410654,-2.5657487228087263,-0.37091712395118587
2.3557854012579815,-1.8484378006925437,-0.4880492118359665
2.9087983353591516,-0.8551860361158767,-0.5433745408542507
3.063904328963674,0.2929004307562029,-0.5238237723241778
2.7714763129701026,1.4278651005472542,-0.42693054597519736
2.061425919192199,2.363601794668386,-0.26489183883358286
1.0475548548102978,2.944890781281856,-0.06338739813434258
-0.10280471495342164,3.088285602767259,0.1453557197579015
-1.2140041034362208,2.7914612234047618,0.3308102846719339
-2.1349379302559646,2.1161253744214106,0.4691223802155891
-2.7517724145165205,1.1657829185252493,0.5442928057294812
-2.9913146171171516,0.07107024874795459,0.5480002679867559
-2.8267620778938185,-1.0208458720761653,0.4801106092945918
-2.28562331896208,-1.962953842476536,0.34961699561279813
-1.4486192775128652,-2.6329057067670503,0.17402335543032152
-0.4325483511943262,-2.9530327781598165,-0.023851934219940946
0.6337426237251937,-2.893902229272132,-0.21994779220936017
1.625148966457824,-2.4652768637984233,-0.3914592229680762
2.424118306315079,-1.7082723976939893,-0.517425439945421
2.9213082887754043,-0.6974820301761364,-0.5791415836631847
3.025554387518026,0.4499017382950048,-0.5625317732391886
2.6892770070202268,1.5718040074389283,-0.46318478419747555
1.940068076325741,2.4830111925327905,-0.291763390838615
0.893002571464992,3.023300434919385,-0.07487834568331378
-0.2752710872565276,3.1063866673160736,0.1513709871058082
-1.3774313231051267,2.737242289263898,0.35163279158188465
-2.25794762928927,1.9937143609990853,0.49878995504376084
-2.8099190813860924,0.9960534663196675,0.5761418020027551
-2.975079560534989,-0.11538632624292659,0.5766004743238826
-2.742470142108691,-1.1930683008958334,0.5019551898216617
-2.15070111516664,-2.096070664948013,0.36293622000396203
-1.2858868977364475,-2.710236894824101,0.1784764368922873
-0.2667101865347189,-2.966548932605824,-0.02730990598316081
0.778535267203567,-2.8453320327802154,-0.22937103677541468
1.7289330900026014,-2.3665915938469513,-0.40465081237450157
2.4754806141055816,-1.5792137725539421,-0.5327594040585802
2.919893601424966,-0.5596353982966109,-0.5958434818050504
2.9798750965951606,0.5801065902529501,-0.5799663691726971
2.6096363395101583,1.6862437948474023,-0.4794388415631354
1.831766490234244,2.5771409656672306,-0.30289363433344113
0.757855247721908,3.08723544882043,-0.07636906069970384
-0.4291197771105897,3.122856451296948,0.1615348318156771
-1.528502904989947,2.6909986856612584,0.37105763574700845
-2.375847874261612,1.8836571397766362,0.5216437866162706
-2.8675143572122193,0.8393086173796872,0.5959027316508545
-2.959179779930233,-0.2891412473935977,0.5885100226299742
-2.6573667363558395,-1.3518609664113292,0.5040749304310563
-2.0145342335009593,-2.2142520700684454,0.35589745174034
-1.123786710771713,-2.7722668879116683,0.16465324612133453
-0.10503077735578126,-2.967151782251328,-0.04456755422488912
0.9158841807281719,-2.78889063693609,-0.24640034169740502
1.823595117966033,-2.2663740133315864,-0.4182536996928278
2.5178885798704274,-1.4548963040255445,-0.5410156502822414
2.9111845595097603,-0.4321859530564873,-0.5985298501536105
2.930107123239043,0.6949692486946446,-0.5781173324013447
2.5311555593333734,1.7820441629871202,-0.4739740163963283
1.7311868034189133,2.6532343727319523,-0.2932245771866137
0.6350473776841428,3.138816593731195,-0.060724716154341885
-0.5711621382060132,3.1351019170080807,0.1835895182775568
-1.672796724190665,2.646667529040269,0.396288838841611
-2.492628087359626,1.7777201784725287,0.5436328267049025
-2.9269428190803803,0.686504173432275,0.6079139332508617
-2.9446764075746024,-0.458851286207993,0.5863565382324745
-2.5713688741429457,-1.5047031667764463,0.4873865520706999
-1.875633285288295,-2.3232559900421847,0.32770635672404685
-0.9590156908937968,-2.822499778771765,0.13007275992366718
0.0576374919053706,-2.955643272855912,-0.0796856662951256
1.0522840458389804,-2.7224380602030873,-0.27646162665965524
1.916111899469779,-2.159436869827798,-0.4387051221528421
2.557639230743088,-1.3270783783837543,-0.5490599725007879
2.899329575937841,-0.3041282360392439,-0.593591774217943
2.876593398233965,0.8071570105135959,-0.5617089946076588
2.4492371226798038,1.8710923650712845,-0.4487028793748631
1.6294542091741553,2.71910947188767,-0.2613744988747317
0.5141705339738333,3.1795709024998544,-0.02381365250255532
-0.7102053911198963,3.138647783784285,0.22318788457583047
-1.8157620011876945,2.595734413495456,0.43326154585171317
-2.610072167891997,1.6656176308127626,0.5701219170962492
-2.986971207825988,0.5275654118993776,0.6165928828269049
-2.9285318051983444,-0.633028961714905,0.5735899017231209
-2.480795343288753,-1.6579989719178563,0.4544542703834683
-1.730160629315522,-2.427342014925211,0.2800034265189092
-0.7874271410267162,-2.8629861692415743,0.07526210391075067
0.22594354039127784,-2.931643053028385,-0.13347465041212228
1.1926699746173344,-2.643029729578595,-0.32184033296689146
2.0111040528498823,-2.0403610814159374,-0.46975097810981614
2.598216734200258,-1.1881625147611392,-0.5618718244547176
2.8857503249037277,-0.1661500001781634,-0.5867302214695903
2.817658110376063,0.926845126822152,-0.5362991052905562
2.358303830870084,1.9627345783617234,-0.40792414841188285
1.517448031580687,2.7806610579979143,-0.20942000381356923
0.38495497990574,3.2097242962214203,0.03476670998261651
-0.8543387245905829,3.1280709560663165,0.28266545443224356
-1.9611766985199104,2.529316141703978,0.48534209784180604
-2.7274883688424,1.537739216947467,0.6047632709828628
-3.0436630558936786,0.3542487106131782,0.6255294013182185
-2.9053770809419612,-0.8175155970970803,0.5537199795789219
-2.3804678221397846,-1.8151808026307312,0.40876091440562234
-1.5739027082850823,-2.5280731332339275,0.2161184890131212
-0.6057023864420654,-2.8937908133991375,0.003055506235790123
0.40267053908583256,-2.893708518165529,-0.20402582439776137
1.3393886077958614,-2.547622166311398,-0.38191635059208007
2.1102347142259674,-1.904638947679824,-0.5122801567815373
2.6402002196673964,-1.032572690947652,-0.5819012999772933
2.8695469473503445,-0.01211816109532355,-0.5818043333082312
2.7505359018364453,1.0601382802803607,-0.5067282497966414
2.2533596808346052,2.0621487309582163,-0.3567008345975131
1.3881216232073297,2.840592165465708,-0.14169235638506528
0.23992269569761704,3.2279168127298625,0.11216976276320012
-1.0087487951076564,3.0978915782981713,0.3608787119356283
-2.1100213415635105,2.439863519025569,0.5528487228290742
-2.841822536882961,1.387099124948939,0.6489819536181998
-3.0915792382527,0.16183631077982885,0.637033755014909
-2.869413565727838,-1.0143627507414215,0.5298733144352337
-2.2657542071196692,-1.9762790354433135,0.3541537423649524
-1.4040008128297725,-2.624405019281565,0.14033914718206403
-0.41254400623573545,-2.9134015486810467,-0.08228793844333741
0.5880541474880392,-2.83993371106697,-0.2876340892656311
1.4919523361705052,-2.4337880839822734,-0.4539959737728497
2.2123485820210185,-1.7493954865277346,-0.5649433942335689
2.681726703055741,-0.8573272956527818,-0.6093572150064518
2.848176665672747,0.1605862674423424,-0.580675914207594
2.672131924770881,1.2089397483239612,-0.4764442570548782
2.1308508026380957,2.170224780697978,-0.29973594957035793
1.2376651079533638,2.8983016881382153,-0.06349562158202728
0.07584225559941449,3.231375216909845,0.2033541716490989
-1.1743693780471962,3.043411997987505,0.45382318990484294
-2.2598610400998806,2.32248905657504,0.633331729925876
-2.9480094582798406,1.210671596999109,0.7021055796712983
-3.124975419768031,-0.049982134263485856,0.6522048035538354
-2.816041504877749,-1.2217013223883098,0.5047475122581573
-2.1341466870451358,-2.1384565314608537,0.294592525281749
-1.2201190916160383,-2.713621380030516,0.057406275601885104
-0.20927105771539556,-2.9197579055539307,-0.17581708507361377
0.7797270803588972,-2.7688762566921548,-0.3796783364399205
1.6473943035479897,-2.3004607344689063,-0.5342378805297192
2.31411943629154,-1.5738742474976788,-0.6250267975032366
2.719302211435913,-0.6621960413011438,-0.6429273057955447
2.8182829577423707,0.351333034692317,-0.5836612786460527
2.579684946058543,1.3715728457388912,-0.4475575759068624
1.989064669735036,2.28438969085009,-0.240944360633343
1.0657071702519412,2.950631095559799,0.019749879510203405
-0.10597793952584411,3.2166965420604097,0.3021089551014979
-1.3477235863034687,2.9616141945754815,0.5555721829513396
-2.4050788070067086,2.175934337983452,0.7222993864339521
-3.0397687714454777,1.0100648217703887,0.7619161570154068
-3.1389722378766987,-0.27710197501044387,0.6713267654522614
-2.7430045836678003,-1.4344486595638462,0.48079787561832665
-1.9861166681722708,-2.2971776523066376,0.23409123540361432
-1.0247933376909233,-2.792665063278676,-0.02780303140436552
0.0002676376944417136,-2.9114558638301538,-0.27240138848975126
0.9732008207210889,-2.680491022211714,-0.4752747403340633
1.80101226882588,-2.1485548129930856,-0.6183815778689805
2.4109460900118753,-1.3797322855699754,-0.689198408275409
2.748747088677531,-0.44965428234098914,-0.6804862583849475
2.776585318427327,0.5566634846538556,-0.590128088920561
2.4714561596148776,1.5435988036132855,-0.42122469075414215
1.8284719013369397,2.3997022208466987,-0.18350430912583043
0.8752548316775322,2.9930824762760504,0.10286529142811801
-0.3001374915120545,3.180936062037732,0.40176771696992614
-1.5215767200873382,2.852135819384038,0.6591214162981338
-2.537831985104974,2.0033165621930307,0.8140016715949547
-3.1107886113557615,0.7917508899196422,0.8252765138520545
-3.1306726624500993,-0.5114250585891373,0.6943020882074467
-2.6512319442900556,-1.6452571461209593,0.4604678305228731
-1.825416771527697,-2.4474979892805035,0.17670959338559547
-0.8233327173598288,-2.859419298735624,-0.11045512675280739
0.2102372343185403,-2.8888565616064175,-0.36705791497633106
1.1626744551628077,-2.5769565240141956,-0.5696874720223242
1.947371828329573,-1.98145349735568,-0.702212148860573
2.4980252155696427,-1.1712013021221583,-0.7539958377264858
2.766258136793806,-0.22466832579670964,-0.719577547126504
2.72081518287548,0.7708744802371263,-0.5989336195270348
2.3474076588790806,1.7188176359575684,-0.3979764736130917
1.6519141387163139,2.510194472603871,-0.12997061448164926
0.6722406385627946,3.021295035612318,0.1811168071126737
-0.4982745035519116,3.1228498107294573,0.49574974174731756
-1.6865720783349756,2.718022522895038,0.7571272362798891
-2.649851072014127,1.8120757469724968,0.9020883849447656
-3.1562007580231244,0.5663636363168669,0.8885289004544692
-3.100099781339041,-0.7420167242598317,0.7207993531518708
-2.5450206777546165,-1.8458882806857142,0.4461130903432578
-1.6587593462224999,-2.585296789662505,0.12636585313719972
-0.6230200411091336,-2.913720978183475,-0.18603150748008485
0.41381439143536736,-2.854787215899197,-0.4552293605752377
1.3421790310518789,-2.463053623870749,-0.6585977729254284
2.081459992169028,-1.8050977593493642,-0.7817990776301066
2.571444914696563,-0.9548918568085403,-0.8160308702208885
2.7693667511158058,0.005734013667110682,-0.7575839208660989
2.6504889414721733,0.9867506794641436,-0.6085508193535089
2.2096761236882134,1.8902789706751986,-0.37777396532919694
1.464605801535864,2.610196806831324,-0.08218865053167466
0.46478070548171724,3.0323904630997145,0.25053384482076774
-0.6905835076338805,3.043971485141003,0.5781465229529208
-1.8333285343488304,2.565836593562287,0.842604278317225
-2.734423643083024,1.613264942082219,0.9801064436065554
-3.1739259515816522,0.3472156530058468,0.9475479614259675
-3.0504995289350525,-0.9566608007188635,0.749897704367193
-2.4316906725219276,-2.028353359296438,0.4395130403956893
-1.4949800022998931,-2.708028523185967,0.08633513196918052
-0.4320852588595858,-2.957737385752153,-0.25074661528890857
0.6043656073754856,-2.8146310469567744,-0.533112555147137
1.5067944769087982,-2.346000323016782,-0.7383295329566522
2.199863676284388,-1.6275838569157008,-0.8536187842009723
2.629222371034952,-0.7391873181846516,-0.8720097958946055
2.7577470591360638,0.23328287077597132,-0.7916464077081632
2.5674031882475172,1.1965664671204,-0.6168898854867062
2.0626284338248912,2.051504525889866,-0.35970622589119716
1.2735681860600203,2.695592148866751,-0.04083027771798009
0.2618128865958672,3.0260425934093096,0.30860171087960475
-0.8679746088563456,2.9488009383405367,0.644621122585427
-1.9548732993494031,2.4047935477600277,0.9098498153269448
-2.788412912422502,1.419244909992328,1.0420216288731161
-3.1653991507375774,0.1475972138666488,0.9975186034081073
-2.98785235233676,-1.1440032689822308,0.779253728544525
-2.320277095822828,-2.186028434594586,0.4407961728950229
-1.3435506555044112,-2.8148779813981424,0.058278494386206886
-0.2582513396718036,-2.995516693833968,-0.30230896241702465
0.7767978539535105,-2.7754948698359874,-0.598197160716805
1.653864055355417,-2.2343717089725113,-0.8061800835440225
2.3017923914552854,-1.4579184999873847,-0.9146927936101864
2.672028600930124,-0.5329133061492688,-0.918686187216417
2.733542191537141,0.44981016811415975,-0.8184403067238882
2.4754751755683344,1.3934089665781648,-0.620898257281238
1.9121543726866101,2.1976995936997143,-0.34140967762996755
1.0862926713480787,2.764771427266795,-0.00459785912048849
0.07116151775626539,3.004761824131568,0.35528598939412814
-1.0243498258810515,2.8440549380925133,0.693631151713093
-2.048740339768031,2.2445213623616223,0.9556672500367384
-2.8134041894189683,1.240416169215096,1.0830427960074407
-3.135354046581425,-0.02280914724201999,1.032902453922379
-2.9192027439528077,-1.2962051790186804,0.8041098623916396
-2.2192534448255423,-2.3145869609848884,0.44699090677242315
-1.2125176388156103,-2.906206767305017,0.04085428534579321
-0.10716620999505233,-3.0315564627810128,-0.34103042160511854
0.9286823225602805,-2.7443439108197705,-0.6500716330069826
1.7837681375475791,-2.1360385265473125,-0.860954657505324
2.3895158042294318,-1.3039143884733313,-0.9628822541214067
2.7032329587028885,-0.34334228514274345,-0.9529387655109945
2.700920664862628,0.648985899464242,-0.8340497311644754
2.379744707363481,1.5725274875254245,-0.6162357563735382
1.7641177286722323,2.326595118181428,-0.3185360106986181
0.9087600684452377,2.8187939915984925,0.030529180735773376
-0.10260018780065705,2.9731392160012176,0.3940131187883272
-1.158415608638514,2.7368475762729982,0.7276207860392456
-2.1179468360873943,2.0923259774487364,0.9807271199866567
-2.815646668584369,1.0819197589127454,1.1009833785515095
-3.0905755973129407,-0.1614086778360362,1.0482601889653538
-2.8503016228184417,-1.4116496764879756,0.8171024727834868
-2.1336308296056674,-2.412924029194668,0.45095103561937633
-1.1060022409184156,-2.9826019618319037,0.02833584159841851
0.01915948475064122,-3.0686517016359027,-0.37108622483538717
1.0608879549614607,-2.725346818796663,-0.6914197882014299
1.89989135848064,-2.0553970770050904,-0.9037212736008973
2.4678387497202596,-1.1695559042712524,-0.9974482728075484
2.7279840064423824,-0.17388851638232572,-0.9721859920871986
2.664754213961921,0.8280813926732238,-0.8342600967783882
2.284631790971627,1.7323477371477654,-0.5974474654417041
1.6222866588733464,2.438559702169275,-0.28479560069323295
0.7433385966923224,2.860516855566871,0.07138312609214081
-0.2597980929240804,2.936077666303941,0.4318957433891002
-1.2743579256180029,2.6323247070883578,0.753438807271309
-2.1704613536244994,1.950810805239682,0.9903830094820818
-2.8046189050087125,0.941556540970899,1.097718674814877
-3.038129651843089,-0.27457675988313635,1.0402120785928386
-2.783388623468579,-1.4968697378011306,0.8098437138217198
-2.06218260409104,-2.484269157079554,0.441869684736799
-1.0216831111817948,-3.0442812847166865,0.010260571455844525
0.12370275553403923,-3.105874348501383,-0.4011977437624235
1.1776175582551351,-2.7172351762981144,-0.7287451553720388
2.0076142426536983,-1.990732036018911,-0.9385048547232464
2.542479503327263,-1.0526869752867662,-1.0197645543465923
2.7513146614667163,-0.0223061313429605,-0.9751807738556386
2.628655765886426,0.9890711315978211,-0.8154729551214341
2.1920093328535866,1.8746580760740912,-0.558997088850413
1.4865953939695475,2.5357311831284,-0.2330910316810686
0.5875693393931603,2.8927762866265208,0.1263855817877719
-0.40591724853647637,2.8964796647086986,0.47845336885167944
-1.38086805260597,2.531625029790627,0.7811455598986029
-2.2171611382944354,1.8169342840752427,0.9939617464579806
-2.790680965294236,0.8103475753136691,1.0796481105728273
-2.9837171681965815,-0.37635247206867617,1.009592957051533
-2.71640080420207,-1.5660159028963405,0.7762708871357982
-1.9964525927035859,-2.5367013340565774,0.4084027040709593
-0.9493853010485327,-3.0912989024656943,-0.026517113617232857
0.2152162290827575,-3.137756625085597,-0.4435139450157306
1.2858825080829108,-2.711942726572443,-0.7718507582774996
2.112634105937197,-1.9330059934541233,-0.9722210837430681
2.6178015518173483,-0.9442815190329776,-1.0337042555470997
2.7758654170220765,0.11948562576790361,-0.9628851353228873
